% min: [7.232822, 9.483873, 1.00919, 0.448446, 0.451633, 0.854304, 9.635544, 6.669126] 
% max: [383.032661, 316.851432, 170.252791, 75.799328, 74.505034, 167.726755, 329.469749, 335.216314] 
% i/o: [8, 5] 
@relation 'data10000'
@attribute FD1 numeric
@attribute FD2 numeric
@attribute FD3 numeric
@attribute FD4 numeric
@attribute FD5 numeric
@attribute FD6 numeric
@attribute FD7 numeric
@attribute FD8 numeric
@attribute State {1,2,3,4,5}

@data
23.698308,27.395092,9.912398,4.367379,4.646685,8.527459,28.703014,21.264237,4
23.561339,27.254503,9.234687,4.645332,4.560597,8.268734,28.364928,21.117119,4
23.581744,27.116529,9.122165,4.531366,4.484002,8.134107,28.157659,21.168059,4
23.998763,27.554447,9.664741,5.050500,4.786140,8.449098,28.832649,21.510680,4
23.770311,28.663011,10.855238,5.232849,4.951174,9.297762,30.044483,21.479375,4
24.376302,29.136510,10.555692,4.877082,4.626209,8.896900,30.752746,22.273501,4
24.521841,28.107847,11.067687,5.075736,4.828164,9.869615,29.545983,22.779162,4
24.631335,28.541225,10.288748,4.854498,4.637058,9.134257,29.375140,23.184239,4
24.844971,28.962845,10.611261,4.850628,4.704190,9.407268,29.752163,23.280017,4
25.257787,29.169632,10.834945,5.250001,5.131781,9.582418,30.259687,23.118759,4
25.439104,29.364959,11.122300,4.966860,4.805375,10.099563,29.784230,23.948781,4
24.668963,28.660452,11.023350,5.455046,5.576625,10.074740,28.995616,23.257942,4
25.411282,27.124137,10.344162,5.043604,4.921659,9.566398,27.756661,23.070806,4
24.866819,27.762367,10.169912,5.131504,4.940432,9.407869,28.086008,22.735931,4
24.139941,27.016706,10.280993,4.868764,4.878985,9.354298,26.958829,23.117434,4
22.781914,27.562690,10.073808,4.843618,4.710496,9.427544,27.347893,21.896701,4
22.434415,29.147562,9.722982,4.548330,4.381508,9.335549,28.638716,21.911776,4
20.602990,28.980557,8.814733,4.522606,4.466788,8.606430,28.237844,20.705364,4
19.791907,29.214864,8.927393,4.551042,4.447507,8.767804,28.357248,20.231368,4
19.493723,27.052511,10.168646,4.533592,4.317062,9.915038,26.720933,19.896069,4
17.142615,24.022286,11.128197,4.322364,4.155776,10.557109,23.453405,18.425679,4
16.857377,23.579686,10.354202,5.287335,5.320585,9.587334,22.935323,17.976942,4
16.426376,23.568255,9.464513,4.386638,4.471696,8.883383,22.839250,17.733677,4
16.493432,23.362276,9.116122,4.189949,4.138537,8.920104,22.055749,17.894689,4
18.224330,20.774965,10.254637,4.244817,4.017481,9.677504,19.772649,19.103163,4
16.912924,20.567868,10.509310,6.068216,5.812660,9.781981,20.389475,17.616099,4
17.396588,22.241822,9.378677,4.550136,4.340913,8.753209,22.243474,17.595331,4
17.658821,21.587880,9.157571,4.398774,4.264168,8.478797,21.598449,18.109247,4
18.106511,20.832064,9.558519,4.443610,4.247386,9.107358,20.765346,18.268541,4
17.736457,19.997546,9.970854,4.704096,4.518910,9.231940,20.535295,17.241841,4
18.879936,19.863367,10.820696,6.360597,6.089327,9.791352,20.510704,18.029697,4
19.490068,20.178050,11.405237,4.473615,4.581519,9.958219,20.933461,18.335332,4
18.814796,19.531196,11.127929,6.150986,6.356411,10.242731,20.283425,17.379779,4
18.635706,20.037227,10.820916,4.548136,4.709487,9.967122,20.668736,17.005184,4
18.526453,20.119703,10.777390,4.521179,4.741830,10.008956,20.783726,16.742251,4
19.657078,21.180418,11.104879,4.236609,4.121505,10.390335,21.787448,17.506959,4
20.076083,19.614285,11.148614,4.891980,4.736068,10.293440,20.181995,18.017513,4
19.940216,19.361813,10.915799,4.231334,4.187206,10.017615,19.884983,17.822174,4
20.460282,19.431904,11.709269,5.838787,5.821555,11.517328,19.760618,17.321963,4
20.413114,20.627912,11.802853,4.556392,4.512396,11.774684,20.578394,17.985866,4
22.033492,20.471408,11.449943,4.758128,4.620643,11.174817,20.817328,19.903640,4
22.084416,21.708956,13.236837,5.507718,5.555571,12.982152,21.418382,20.878619,4
21.594892,22.984090,12.188797,5.672010,5.505075,12.347034,22.334120,20.291941,4
21.122733,23.575282,12.327197,6.215733,6.364716,12.241270,22.723021,20.373185,4
20.494235,23.666415,14.122193,6.012668,5.853289,13.994901,23.418863,19.853836,4
20.510827,25.029359,12.036701,5.660489,5.563890,11.927398,24.767150,19.792569,4
20.554156,25.156887,11.970955,5.745006,5.549808,11.909077,24.855434,19.891078,4
17.965794,25.458692,12.708183,5.734665,5.719996,12.331214,24.870835,18.369725,4
18.351763,26.212784,13.774798,5.857567,5.968883,13.087918,25.918119,18.587697,4
18.465493,26.959163,13.825953,5.916824,5.947420,12.774042,27.213449,18.316317,4
18.988406,27.665526,13.220738,6.173220,6.095074,12.268599,27.464665,18.868737,4
19.015909,28.111073,13.680102,6.219391,6.032815,13.154933,27.367385,19.308465,4
19.250778,28.079732,13.784283,5.872707,5.755668,13.150665,27.379042,19.363056,4
20.009751,27.809002,13.730924,5.811155,5.835394,12.963973,27.407428,19.509566,4
20.828190,28.048657,13.990592,5.830207,5.814612,13.154139,27.413084,20.271968,4
20.842340,28.562648,13.838804,6.196891,6.178527,13.281603,27.709302,20.321379,4
21.516183,28.887787,13.626163,6.198991,6.032984,13.175032,27.916096,20.791006,4
23.434398,28.753219,15.811776,6.767132,6.625089,14.749273,28.330633,23.088166,4
24.512517,28.471063,15.333425,6.102021,6.101641,13.916805,28.325842,24.395027,4
24.834113,28.158658,15.288037,6.366972,6.133809,13.818887,28.111496,25.009594,4
25.511680,28.210858,14.964822,6.264365,6.022190,13.762280,27.719489,25.885519,4
24.154904,28.243685,15.126436,6.270139,6.125952,14.160591,27.141779,25.591590,4
20.544359,28.495698,15.777364,7.180594,7.175922,14.177489,28.513890,22.095475,4
21.061797,28.884403,13.360940,6.749684,6.373060,11.679321,29.453066,22.210736,4
21.196724,28.602463,12.949732,6.371629,6.112102,11.425567,29.068516,22.338171,4
21.102656,28.526924,12.875964,6.267234,6.008362,11.344689,28.909482,22.369289,4
21.629420,28.140879,13.188620,7.133229,7.047573,11.931197,28.170891,22.954233,4
19.624387,28.157209,13.869753,6.146849,6.355104,12.133851,27.490568,21.806928,4
19.882754,28.897408,13.583759,6.276414,6.260856,11.375359,28.672967,22.213690,4
20.687027,29.263427,13.443127,5.832225,5.863408,11.618739,28.945258,22.539984,4
19.198131,29.523145,13.529982,6.292065,6.384660,12.034480,29.491670,20.702990,4
19.086336,29.535219,12.333991,5.620876,5.785260,10.582949,29.517601,20.725851,4
17.859752,29.035970,15.120676,7.485666,7.300560,12.970462,29.648544,19.371064,4
19.994755,29.224092,12.668824,5.026517,4.652040,11.316972,29.142175,21.133467,4
22.416849,28.434597,12.181459,4.967628,4.650737,10.992214,28.575800,22.501443,4
23.336053,28.866417,12.440503,5.252352,4.964275,11.558311,28.771658,23.567412,4
22.206800,29.827794,11.837348,6.386259,5.942963,11.768793,29.246734,22.606685,4
22.380721,30.143227,11.284902,5.425617,4.878365,10.706148,29.822333,22.876177,4
22.575851,29.181845,13.394080,5.473331,4.892480,12.292600,29.386648,23.054950,4
23.534810,29.087174,11.731159,6.298681,5.555125,11.211777,29.312971,24.102102,4
22.056421,28.531135,11.394254,6.543579,6.030255,11.467965,28.139822,22.675916,4
23.275398,27.625775,12.472343,5.670142,5.436649,12.477268,27.148635,24.169045,4
25.497968,26.237699,11.983328,4.910289,4.201249,11.763887,26.189938,26.391987,4
23.779304,25.573718,11.401919,4.908590,4.333428,10.886946,26.351181,23.516411,4
23.197418,25.759996,11.760193,4.700221,4.263048,11.216414,26.431635,23.107360,4
23.825531,25.295336,11.763954,4.733795,4.108766,11.482077,26.025542,23.438412,4
23.062453,25.957607,11.908173,5.322338,4.579891,11.928066,26.373503,22.734815,4
23.051998,26.646542,11.327428,4.397041,3.962173,10.846641,27.167084,22.507414,4
22.944729,26.871886,11.665151,4.348045,3.915441,10.974255,27.947658,22.099746,4
23.031411,26.450151,11.496755,4.651911,3.986335,11.689584,26.399054,21.981262,4
23.218871,27.739859,10.662661,6.226321,5.403646,11.209120,27.790650,21.024575,4
23.186551,27.839207,10.593161,4.547861,3.916018,11.013847,27.937501,20.703498,4
23.517615,27.311160,10.761828,4.586914,4.321621,11.314757,27.273046,20.648687,4
22.501572,26.357272,11.329809,4.797536,4.336650,11.828475,26.436343,19.412927,4
23.870454,25.331701,12.586809,4.703954,4.343432,12.588822,25.602300,20.692915,4
22.603821,25.876025,11.700147,5.000579,4.447971,11.301204,26.429587,19.795090,4
24.527134,28.591734,11.181356,4.493486,3.904585,11.609624,28.072513,22.364404,4
25.331481,28.413932,11.422053,4.470351,3.851999,11.760036,27.897978,23.402681,4
24.015212,29.598515,13.340789,6.364501,6.187745,14.008114,28.070708,23.220039,4
25.422354,30.257810,12.577204,7.320396,6.469680,13.010361,29.235754,24.653678,4
21.762815,30.133613,11.759887,7.446229,6.225387,11.713712,30.339830,20.509611,4
23.548942,29.975470,13.597759,4.624759,3.959464,13.857592,29.995367,21.925902,4
22.975945,33.127964,11.214540,4.981047,4.262499,12.030604,32.634460,21.046182,4
23.534546,33.563912,11.450239,4.792512,4.031264,12.083472,33.161979,21.409848,4
23.383327,32.136764,11.815196,4.969270,4.030482,12.506322,32.128004,20.468269,4
22.143860,33.714149,11.631510,4.782000,3.965629,12.142065,33.267833,18.902276,4
20.930607,33.824996,11.784671,4.836344,3.827639,12.212321,33.887806,16.903065,4
21.582501,32.949880,11.496259,4.356518,3.659287,12.256998,32.650649,17.871494,4
21.955794,32.871839,11.584842,4.168129,3.640822,12.110952,32.880797,17.731138,4
20.536421,33.975284,11.772061,4.616748,3.883786,12.198448,34.244740,16.344901,4
21.791802,34.922371,12.446826,4.006703,3.616518,12.008520,35.591129,17.711149,4
21.239823,36.794550,11.652464,4.502705,4.174199,11.026653,37.177932,17.922758,4
19.878146,37.142567,13.036731,6.164118,6.355798,12.596848,37.147173,16.680100,4
18.497595,37.204926,14.075418,7.299003,7.100704,13.882036,37.287978,16.233801,4
18.073186,37.098578,12.853471,4.729577,4.540621,12.025897,37.659162,16.050678,4
18.271449,38.744919,12.868783,5.257031,4.778584,11.936661,39.019350,17.434222,4
17.955205,38.633462,12.861501,5.063098,4.632393,12.086117,39.187542,17.221160,4
17.751727,38.053891,12.263645,4.951507,4.680133,11.722573,38.277890,17.189043,4
18.108210,37.187200,13.096207,5.347175,5.246668,12.464935,37.121466,17.601892,4
17.283344,36.752371,14.510437,6.355041,6.035220,13.936820,36.837753,17.233926,4
16.850500,36.236088,12.707335,5.080380,4.953505,11.432462,36.904523,17.066979,4
15.737926,36.320887,13.310821,5.077474,4.844019,12.071447,36.381078,16.986116,4
14.789648,35.672182,11.966924,4.570163,4.498208,10.998464,35.332739,16.169507,4
18.956048,34.742349,13.184570,4.884049,4.681548,11.883698,35.359169,19.149575,4
18.810649,35.141717,12.817350,4.803969,4.641458,11.321479,35.880428,18.990308,4
18.247493,35.696305,12.734835,4.919343,4.812117,11.313747,36.133845,18.774449,4
18.838695,35.896083,12.508023,4.768844,4.637486,11.316178,36.434647,19.435395,4
18.615629,35.802937,12.549672,4.847718,4.823944,11.379987,36.278533,19.251269,4
53.054120,33.702973,14.399228,7.622520,7.378733,12.460535,33.919875,37.529575,4
53.089926,33.150420,15.624116,7.745009,7.432446,13.866818,33.104596,38.596454,4
50.401032,33.936451,15.041954,7.826633,7.759790,13.017186,34.465427,36.376433,4
49.950577,32.679734,15.856448,7.517083,7.285052,14.176072,32.513328,37.334866,4
50.564165,33.879597,16.278833,7.437133,6.955438,14.877634,34.018687,38.235997,4
48.142101,32.396419,16.410333,7.376487,7.033452,15.415152,30.933461,38.304341,4
44.561993,30.696376,15.940477,7.411152,7.210588,14.934147,29.741792,35.153445,4
44.735021,31.069347,17.366035,7.502700,7.212145,16.214370,30.628178,34.836950,4
44.837660,33.359604,17.213087,7.409998,7.247610,16.086576,33.380039,35.546271,4
44.121723,31.467946,17.071994,7.790907,7.436256,16.370379,30.498548,36.280561,4
45.138832,31.434233,17.487681,7.342676,7.037623,17.045542,30.486478,37.718710,4
43.657407,31.847219,17.461111,7.372230,7.187454,16.906325,30.994662,36.639547,4
43.958419,32.618735,17.298722,7.388063,7.032237,17.190362,31.582563,36.555141,4
42.897083,32.843896,19.675153,8.886855,8.595258,19.481377,31.915686,36.076565,4
43.197388,30.764874,19.057144,7.736623,7.063013,19.209047,30.376515,36.378440,4
42.916507,31.911968,18.900534,7.120307,6.706545,18.939747,31.200826,36.566841,4
42.847154,33.257062,18.714229,6.970927,6.470446,18.979051,32.083254,36.304428,4
43.708138,34.004038,18.867170,7.213240,6.673563,19.372395,32.483410,37.099595,4
42.676066,32.898909,19.145324,6.271805,5.762785,19.518744,32.173616,36.289540,4
42.671067,31.846395,18.806812,7.193468,6.619182,18.882031,32.078415,35.267831,4
42.032748,33.277020,18.631155,6.782555,6.037957,18.968462,32.898158,35.395289,4
41.492258,34.642528,18.514147,6.397332,5.914987,18.600149,34.156750,35.408870,4
39.513735,34.944961,18.838647,6.511799,6.263049,18.420729,35.104550,33.513407,4
37.274461,31.409011,17.687383,7.264508,6.862412,17.945759,31.221010,31.509892,4
37.733872,30.565585,16.345447,6.923521,6.220501,16.475528,31.070301,32.269626,4
37.270037,31.499273,16.764358,6.286042,5.971463,16.204823,32.216561,32.446466,4
37.783760,31.371467,16.352978,6.087279,5.733246,15.972851,31.446241,32.981153,4
42.481789,27.640709,17.406162,6.857843,6.597344,17.016925,28.015330,35.967588,4
40.044656,27.344353,17.904519,7.441584,6.802695,17.134398,28.076097,34.085307,4
40.248385,28.036240,18.406472,5.678785,5.559321,17.020040,28.413381,34.047497,4
40.146668,27.851653,17.912815,7.219895,6.841616,16.323214,28.324734,34.170871,4
36.136978,28.098259,16.969369,9.372617,9.058909,15.697301,28.270265,31.090327,4
36.759048,27.843234,17.462680,5.423653,5.345898,16.033794,27.533539,32.784497,4
36.562080,27.412398,17.458224,5.821316,5.615139,16.405568,26.608584,32.234783,4
36.056105,27.953351,16.611840,5.550805,5.539161,15.244292,26.860573,32.514008,4
35.790473,28.795309,16.869879,5.400691,5.239091,15.281035,28.106305,32.121885,4
36.506265,27.963886,16.474779,6.234748,5.964600,15.480488,27.329366,31.557177,4
36.677147,29.864400,16.389349,5.675095,5.548115,15.384355,29.041200,31.067755,4
37.040671,31.095260,17.092584,5.914973,5.857058,15.756762,30.084197,32.573932,4
37.199200,30.486169,17.159773,5.660939,5.794376,15.725422,29.314135,33.658083,4
36.250526,30.105202,16.804081,5.945724,5.849356,15.944731,28.786290,31.853303,4
36.566493,30.533254,15.224558,5.512659,5.682488,14.212934,29.556423,31.678027,4
35.853689,31.262281,15.735456,5.525278,5.878805,14.531961,30.341034,30.718126,4
35.699407,32.038606,14.804254,5.858151,5.966397,13.807249,30.469901,31.003423,4
36.077017,32.604776,14.928359,6.663084,6.919506,14.002403,30.955336,31.465720,4
35.993783,32.190960,14.121433,6.798704,6.620301,13.270602,30.890955,30.793694,4
36.376542,30.134942,16.299600,8.669144,8.611035,14.884674,30.072243,29.736906,4
37.651368,29.143889,15.541391,8.184359,8.120929,14.245573,29.104389,30.404897,4
36.122223,30.211622,16.103488,7.943106,7.949448,14.445610,29.892060,30.305576,4
34.807745,28.647644,15.463306,8.252470,8.383872,13.893895,28.311423,29.358049,4
34.729016,29.097044,15.820002,8.478464,8.453772,14.281252,28.618684,29.288475,4
36.622878,33.097977,14.788375,8.287868,8.000922,12.915852,33.437899,31.523902,4
36.441058,35.191353,15.024304,8.885865,8.688990,13.364436,35.994395,31.034338,4
39.258708,34.490268,15.449360,9.184227,8.568868,13.941966,35.367450,33.397815,4
37.080559,34.613039,16.552861,8.203517,8.105157,14.068519,35.318959,32.790576,4
36.966867,34.476189,16.114973,8.007276,7.995766,13.574933,35.571154,32.667803,4
35.866348,33.974000,15.947406,8.376195,8.130732,13.528376,34.981821,31.473717,4
35.094327,34.703173,16.126548,8.469932,8.130050,13.806000,35.478814,30.659648,4
34.067458,34.863860,16.674357,10.072044,9.839069,14.710110,35.446446,29.949938,4
31.449571,33.421505,18.552453,8.069284,8.043285,16.218837,34.923959,28.113330,4
30.656929,34.024826,17.730749,8.922675,8.676534,15.578315,35.132006,28.412711,4
30.527693,34.669414,17.837755,7.803989,7.456130,15.835414,35.607827,28.580061,4
25.787587,36.037970,16.960050,9.104706,8.725642,15.892544,36.532403,24.613659,4
25.657454,36.430052,17.224785,7.729301,7.214529,16.345743,36.904258,24.862113,4
26.753142,35.560304,16.893776,7.867172,7.226749,15.881003,35.840218,26.693386,4
26.790435,33.900150,16.935268,8.262971,7.487456,15.775644,34.728281,26.969493,4
26.753574,35.090353,19.777267,9.554519,9.062657,19.006439,36.263477,25.997412,4
27.582363,36.149974,16.465763,8.013937,7.499020,15.885312,37.193312,27.235021,4
28.048465,35.726697,16.394995,8.009499,7.217132,15.542522,36.747084,28.156084,4
28.417773,33.912915,16.686459,7.628612,7.162754,15.671206,34.822122,28.836976,4
28.555563,33.339391,16.774904,7.648902,7.175115,16.069206,34.110035,28.823449,4
28.399503,32.796591,17.977564,7.759434,7.633512,17.258685,33.531074,28.580299,4
29.051134,33.543503,17.792447,7.690639,7.425222,17.033600,34.098548,29.273683,4
29.706171,33.542073,17.866990,7.455728,7.344422,17.099095,33.917807,29.822013,4
28.897772,30.236565,20.463755,7.949046,8.068457,19.623897,31.183607,28.307044,4
28.902367,33.444240,19.012671,7.809213,7.909036,18.185724,33.954508,29.201446,4
27.272637,33.396622,19.727418,7.961968,7.957894,19.212212,33.828183,27.548296,4
26.327363,34.852102,20.487571,8.912160,8.730683,20.092082,34.791832,26.001409,4
28.214009,32.408430,17.680528,5.253141,4.980040,17.105891,33.049888,27.339637,4
30.089457,32.141819,17.849566,5.174775,4.832751,17.433385,33.016061,29.397855,4
30.193237,30.861106,17.652885,5.168539,4.732149,17.614808,31.071183,30.128732,4
30.257579,31.420889,18.368923,6.172988,5.696497,18.381504,31.597854,30.321346,4
30.298602,32.386448,18.368928,7.074391,6.128723,18.982634,31.835712,30.182871,4
29.994408,30.349988,17.981497,6.519329,6.014104,18.087268,29.647769,31.154812,4
29.177141,29.329734,19.747896,6.298317,5.728978,19.441928,28.956194,30.238050,4
27.481474,27.537933,19.830232,6.509259,5.918083,19.601853,27.306333,28.626600,4
30.107549,26.364448,18.703175,6.570778,5.792374,18.824956,25.614492,30.962056,4
29.953702,26.571561,19.544783,6.753208,6.141088,19.513000,25.866471,30.973801,4
29.901094,26.585819,19.603828,6.600528,6.076544,19.545369,25.885206,30.937479,4
31.133197,26.243830,20.017103,7.087529,6.646031,19.982018,25.722648,31.531905,4
30.568662,27.658520,22.068510,10.016544,10.181618,21.601277,28.066231,30.439617,4
30.764994,29.307022,20.923710,6.786008,6.929922,20.076933,29.991985,30.195583,4
32.249749,29.880273,20.440856,6.811688,6.869559,19.770466,30.012237,31.402982,4
33.139713,28.453343,21.408745,6.738420,7.017996,20.433182,28.637780,32.030284,4
36.079684,27.943876,22.797351,9.771769,10.107185,21.677050,28.730442,33.916699,4
36.126307,28.969206,21.765904,7.111277,7.751986,19.674158,30.112559,33.932047,4
35.220208,31.344535,20.346062,6.442446,6.926017,18.506481,31.698114,33.062905,4
35.051529,31.486478,20.357507,6.354827,6.741056,18.575060,31.889733,32.732056,4
33.852174,26.432810,21.694242,7.220920,7.651610,19.312912,28.615123,31.071570,4
32.739795,26.105019,22.344684,6.690371,7.366444,19.348147,28.794221,28.952907,4
33.861342,27.473101,22.090756,6.383427,6.913660,18.961805,30.193564,30.791296,4
33.083812,27.822567,22.062136,7.208774,7.460723,19.437226,30.537046,30.639720,4
34.268635,28.885860,22.875319,7.283930,7.824102,20.257186,31.451458,31.466992,4
